time;gFx;gFy;gFz;TgF
08:33:12:2140;0,5173;0,0337;0,7074;0,864
08:33:12:2170;0,5393;0,0100;0,6899;0,862
08:33:12:2230;0,5579;0,0293;0,6759;0,863
08:33:12:2280;0,5594;0,0438;0,6740;0,863
08:33:12:2320;0,5614;0,0066;0,6803;0,868
08:33:12:2370;0,5540;-0,0207;0,6879;0,869
08:33:12:2600;0,5281;0,0002;0,6925;0,857
08:33:12:2640;0,5085;0,0596;0,6935;0,849
08:33:12:2660;0,4999;0,0714;0,6983;0,849
08:33:12:2690;0,4941;0,0321;0,7003;0,845
08:33:12:2720;0,5003;0,0028;0,6942;0,842
08:33:12:2740;0,5100;0,0208;0,6855;0,841
08:33:12:2770;0,5331;0,0367;0,6875;0,857
08:33:12:2790;0,5479;0,0058;0,6893;0,866
08:33:12:2860;0,5479;-0,0127;0,6842;0,862
08:33:12:2920;0,5492;0,0260;0,6833;0,863
08:33:12:2940;0,5454;0,0752;0,6793;0,861
08:33:12:2970;0,5543;0,0609;0,6652;0,854
08:33:12:3020;0,5610;0,0417;0,6544;0,849
08:33:12:3090;0,5495;0,0254;0,6539;0,840
08:33:12:3120;0,5420;0,0333;0,6776;0,854
08:33:12:3170;0,5283;0,0324;0,6840;0,851
08:33:12:3230;0,5231;0,0090;0,6967;0,858
08:33:12:3280;0,5038;0,0135;0,7018;0,851
08:33:12:3320;0,5002;0,0394;0,7119;0,858
08:33:12:3380;0,5110;0,0597;0,7108;0,864
08:33:12:3440;0,5271;0,0394;0,7066;0,869
08:33:12:3480;0,5565;0,0409;0,6991;0,881
08:33:12:3530;0,5770;0,0344;0,6826;0,880
08:33:12:3830;0,5931;0,0367;0,6609;0,874
08:33:12:3870;0,6018;0,0464;0,6600;0,880
08:33:12:3910;0,6009;0,0392;0,6622;0,880
08:33:12:3940;0,5834;0,0280;0,6644;0,870
08:33:12:3970;0,5460;0,0279;0,6838;0,861
08:33:12:4010;0,5228;0,0483;0,6872;0,851
08:33:12:4040;0,5071;0,0539;0,7071;0,859
08:33:12:4070;0,5055;0,0432;0,7016;0,853
08:33:12:4100;0,5157;0,0383;0,6996;0,857
08:33:12:4120;0,5282;0,0313;0,6927;0,858
08:33:12:4140;0,5534;0,0257;0,6944;0,874
08:33:12:4160;0,5729;0,0111;0,6926;0,884
08:33:12:4180;0,5848;0,0126;0,6801;0,882
08:33:12:4240;0,5916;0,0327;0,6789;0,887
08:33:12:4290;0,5873;0,0436;0,6722;0,879
08:33:12:4330;0,5792;0,0481;0,6577;0,863
08:33:12:4390;0,5775;0,0235;0,6536;0,858
08:33:12:4600;0,5786;0,0373;0,6530;0,859
08:33:12:4650;0,5678;0,0593;0,6479;0,849
08:33:12:4680;0,5571;0,0545;0,6464;0,841
08:33:12:4710;0,5388;0,0275;0,6615;0,839
08:33:12:4730;0,5240;0,0119;0,6802;0,845
08:33:12:4770;0,5091;0,0268;0,7034;0,855
08:33:12:4800;0,5046;0,0317;0,7125;0,860
08:33:12:4940;0,5190;0,0366;0,7151;0,871
08:33:12:4980;0,5380;0,0508;0,7027;0,873
08:33:12:5010;0,5694;0,0658;0,6790;0,875
08:33:12:5040;0,6056;0,0640;0,6752;0,895
08:33:12:5070;0,6262;0,0450;0,6516;0,890
08:33:12:5100;0,6376;0,0368;0,6347;0,885
08:33:12:5130;0,6335;0,0479;0,6299;0,879
08:33:12:5150;0,6086;0,0421;0,6296;0,861
08:33:12:5200;0,5654;0,0258;0,6418;0,841
08:33:12:5250;0,5238;0,0265;0,6682;0,836
08:33:12:5340;0,4981;0,0273;0,6888;0,837
08:33:12:5390;0,4910;0,0356;0,6999;0,843
08:33:12:5430;0,5055;0,0523;0,6974;0,850
08:33:12:5460;0,5313;0,0574;0,6949;0,863
08:33:12:5490;0,5590;0,0385;0,6872;0,873
08:33:12:5720;0,5826;0,0213;0,6880;0,887
08:33:12:5760;0,6070;0,0210;0,6880;0,903
08:33:12:5790;0,6075;0,0328;0,6894;0,905
08:33:12:5820;0,5984;0,0296;0,6808;0,892
08:33:12:5850;0,5938;0,0392;0,6775;0,887
08:33:12:5890;0,5838;0,0590;0,6726;0,878
08:33:12:5910;0,5833;0,0628;0,6536;0,864
08:33:12:5940;0,5849;0,0567;0,6571;0,867
08:33:12:5960;0,5800;0,0375;0,6539;0,860
08:33:12:6030;0,5719;0,0325;0,6496;0,851
08:33:12:6070;0,5518;0,0394;0,6617;0,848
08:33:12:6100;0,5331;0,0392;0,6742;0,847
08:33:12:6150;0,5143;0,0279;0,6928;0,850
08:33:12:6190;0,5123;0,0098;0,7104;0,862
08:33:12:6250;0,5184;0,0223;0,7116;0,867
08:33:12:6330;0,5380;0,0707;0,6958;0,869
08:33:12:6370;0,5788;0,1094;0,6779;0,884
08:33:12:6400;0,6074;0,0925;0,6685;0,894
08:33:12:6640;0,6343;0,0533;0,6502;0,895
08:33:12:6680;0,6395;0,0591;0,6389;0,891
08:33:12:6720;0,6372;0,0907;0,6251;0,882
08:33:12:6760;0,6063;0,0807;0,6301;0,863
08:33:12:6800;0,5583;0,0298;0,6433;0,838
08:33:12:6840;0,5137;0,0255;0,6646;0,827
08:33:12:6870;0,4840;0,0559;0,6825;0,826
08:33:12:6910;0,4734;0,0827;0,6777;0,818
08:33:12:6950;0,4997;0,0822;0,6676;0,825
08:33:12:6970;0,5325;0,0625;0,6649;0,840
08:33:12:7000;0,5606;0,0579;0,6533;0,849
08:33:12:7020;0,5791;0,0753;0,6451;0,856
08:33:12:7060;0,5964;0,0797;0,6466;0,869
08:33:12:7110;0,6022;0,0411;0,6468;0,870
08:33:12:7150;0,5883;0,0269;0,6481;0,861
08:33:12:7200;0,5815;0,0484;0,6418;0,853
08:33:12:7250;0,5761;0,0896;0,6350;0,848
08:33:12:7300;0,5727;0,0936;0,6337;0,845
08:33:12:7350;0,5816;0,0750;0,6343;0,849
08:33:12:7400;0,5838;0,0593;0,6334;0,849
08:33:12:7610;0,5806;0,0575;0,6367;0,849
08:33:12:7650;0,5654;0,0738;0,6560;0,855
08:33:12:7680;0,5434;0,0603;0,6676;0,849
08:33:12:7710;0,5287;0,0330;0,6851;0,852
08:33:12:7730;0,5235;0,0254;0,7013;0,862
08:33:12:7760;0,5231;0,0417;0,6955;0,858
08:33:12:7790;0,5634;0,0940;0,6883;0,881
08:33:12:7820;0,5847;0,1332;0,6848;0,897
08:33:12:7870;0,6106;0,0966;0,6411;0,876
08:33:12:7910;0,6425;0,0629;0,6050;0,869
08:33:12:7990;0,6571;0,1015;0,6169;0,892
08:33:12:8030;0,6468;0,1173;0,6353;0,899
08:33:12:8050;0,6072;0,0663;0,6148;0,852
08:33:12:8130;0,5678;0,0218;0,6272;0,831
08:33:12:8180;0,5256;0,0519;0,6696;0,839
08:33:12:8220;0,4860;0,0849;0,6748;0,823
08:33:12:8260;0,5157;0,1124;0,6585;0,831
08:33:12:8320;0,5322;0,1149;0,6814;0,859
08:33:12:8370;0,5618;0,0759;0,6764;0,869
08:33:12:8410;0,5813;0,0558;0,6544;0,863
08:33:12:8630;0,5904;0,0814;0,6543;0,871
08:33:12:8670;0,6088;0,0917;0,6864;0,908
08:33:12:8710;0,6045;0,0792;0,7055;0,918
08:33:12:8730;0,5970;0,0534;0,6767;0,889
08:33:12:8770;0,5698;0,0794;0,6652;0,865
08:33:12:8800;0,5733;0,1017;0,6753;0,878
08:33:12:8830;0,5933;0,1015;0,6850;0,898
08:33:12:8850;0,5952;0,0676;0,6609;0,877
08:33:12:8870;0,5749;0,0528;0,6601;0,862
08:33:12:8920;0,5387;0,0635;0,6842;0,860
08:33:12:8960;0,5221;0,0394;0,7002;0,861
08:33:12:9010;0,5005;0,0283;0,7194;0,864
08:33:12:9060;0,4957;0,0540;0,7360;0,876
08:33:12:9130;0,5102;0,0967;0,7280;0,882
08:33:12:9170;0,5403;0,1012;0,7129;0,887
08:33:12:9220;0,5793;0,0754;0,7065;0,903
08:33:12:9270;0,6056;0,0666;0,6910;0,907
08:33:12:9330;0,6194;0,0767;0,6779;0,907
08:33:12:9380;0,6090;0,0850;0,6927;0,912
08:33:12:9430;0,5829;0,0145;0,7090;0,904
08:33:12:9470;0,5491;-0,0183;0,7294;0,899
08:33:12:9720;0,5083;0,0396;0,7338;0,881
08:33:12:9780;0,4769;0,1207;0,7285;0,867
08:33:12:9820;0,4688;0,1127;0,7286;0,862
08:33:12:9850;0,4839;0,0225;0,7201;0,855
08:33:12:9880;0,5071;-0,0062;0,7172;0,865
08:33:12:9910;0,5227;0,0361;0,7081;0,867
08:33:12:9950;0,5351;0,0723;0,7079;0,877
08:33:12:9980;0,5385;0,0603;0,7177;0,886
08:33:13:0000;0,5439;0,0290;0,7201;0,889
08:33:13:0020;0,5435;0,0890;0,7065;0,883
08:33:13:0040;0,5423;0,1310;0,6864;0,872
08:33:13:0070;0,5410;0,0995;0,6809;0,862
08:33:13:0120;0,5464;0,0253;0,6756;0,855
08:33:13:0170;0,5364;0,0198;0,6844;0,856
08:33:13:0220;0,5168;0,0558;0,6995;0,858
08:33:13:0270;0,4923;0,0639;0,7045;0,849
08:33:13:0320;0,4867;0,0398;0,7109;0,850
08:33:13:0370;0,4947;0,0505;0,6964;0,843
08:33:13:0420;0,5088;0,1039;0,6873;0,849
08:33:13:0640;0,5240;0,1401;0,6921;0,867
08:33:13:0680;0,5396;0,1058;0,6878;0,867
08:33:13:0720;0,5553;0,0359;0,6823;0,866
08:33:13:0740;0,5458;0,0228;0,6803;0,858
08:33:13:0780;0,5295;0,0660;0,6706;0,843
08:33:13:0810;0,5122;0,0879;0,6732;0,837
08:33:13:0840;0,4969;0,0734;0,6734;0,827
08:33:13:0870;0,4988;0,0643;0,6677;0,823
08:33:13:0890;0,5063;0,0763;0,6720;0,832
08:33:13:0940;0,5166;0,0686;0,6694;0,835
08:33:13:0980;0,5229;0,0373;0,6626;0,831
08:33:13:1020;0,5303;0,0468;0,6560;0,831
08:33:13:1070;0,5406;0,0744;0,6585;0,841
08:33:13:1140;0,5469;0,0872;0,6450;0,836
08:33:13:1180;0,5417;0,0737;0,6452;0,832
08:33:13:1230;0,5346;0,0811;0,6610;0,840
08:33:13:1280;0,5273;0,1067;0,6838;0,857
08:33:13:1330;0,5231;0,0877;0,6990;0,864
08:33:13:1380;0,5193;0,0079;0,6990;0,857
08:33:13:1430;0,5215;-0,0259;0,6952;0,855
08:33:13:1490;0,5193;0,0314;0,6819;0,844
08:33:13:1530;0,5286;0,1103;0,6655;0,844
08:33:13:1580;0,5499;0,1197;0,6561;0,851
08:33:13:1840;0,5604;0,0566;0,6706;0,862
08:33:13:2030;0,5632;0,0351;0,6639;0,857
08:33:13:2070;0,5476;0,0606;0,6610;0,847
08:33:13:2100;0,5227;0,0785;0,6608;0,833
08:33:13:2140;0,5176;0,0472;0,6670;0,832
08:33:13:2180;0,5129;0,0190;0,6695;0,830
08:33:13:2200;0,5186;0,0327;0,6560;0,823
08:33:13:2240;0,5215;0,0654;0,6587;0,829
08:33:13:2270;0,5304;0,0651;0,6648;0,839
08:33:13:2300;0,5405;0,0442;0,6696;0,848
08:33:13:2330;0,5389;0,0386;0,6856;0,859
08:33:13:2350;0,5461;0,0531;0,6862;0,865
08:33:13:2370;0,5520;0,0621;0,6746;0,860
08:33:13:2390;0,5584;0,0637;0,6752;0,865
08:33:13:2420;0,5287;0,0534;0,6684;0,840
08:33:13:2440;0,5602;0,0821;0,7030;0,889
08:33:13:2460;0,5398;0,0656;0,7125;0,883
08:33:13:2490;0,5236;0,0156;0,6793;0,844
08:33:13:2580;0,5242;0,0044;0,6604;0,829
08:33:13:2630;0,5255;0,0981;0,6734;0,847
08:33:13:2650;0,5480;0,0854;0,6742;0,859
08:33:13:2680;0,5669;0,0894;0,6461;0,850
08:33:13:2730;0,5615;0,0836;0,6620;0,858
08:33:13:2800;0,5466;0,0449;0,6758;0,856
08:33:13:3020;0,5502;0,0659;0,6796;0,863
08:33:13:3070;0,5265;0,1131;0,6938;0,865
08:33:13:3100;0,5224;0,0998;0,6845;0,854
08:33:13:3130;0,5259;0,0345;0,6770;0,844
08:33:13:3160;0,5371;0,0307;0,6720;0,847
08:33:13:3190;0,5554;0,0569;0,6938;0,877
08:33:13:3220;0,5671;0,0808;0,7205;0,907
08:33:13:3250;0,5681;0,0661;0,7384;0,920
08:33:13:3270;0,5617;0,0664;0,7184;0,901
08:33:13:3300;0,5615;0,0708;0,7168;0,900
08:33:13:3360;0,5647;0,0655;0,7161;0,901
08:33:13:3400;0,5752;0,0704;0,7021;0,896
08:33:13:3440;0,5673;0,0676;0,7054;0,894
08:33:13:3500;0,5553;0,0360;0,7189;0,895
08:33:13:3540;0,5342;0,0069;0,7245;0,887
08:33:13:3590;0,5102;0,0291;0,7211;0,871
08:33:13:3910;0,4992;0,0542;0,7187;0,864
08:33:13:3980;0,5064;0,0602;0,7088;0,860
08:33:13:4010;0,5350;0,0565;0,7030;0,872
08:33:13:4040;0,5569;0,0587;0,7027;0,885
08:33:13:4070;0,5731;0,0628;0,7040;0,896
08:33:13:4100;0,5695;0,0477;0,7184;0,904
08:33:13:4130;0,5545;0,0499;0,7313;0,906
08:33:13:4150;0,5395;0,0715;0,7355;0,902
08:33:13:4180;0,5225;0,0778;0,7384;0,895
08:33:13:4210;0,5221;0,0469;0,7324;0,888
08:33:13:4240;0,5289;0,0571;0,7219;0,883
08:33:13:4260;0,5304;0,0761;0,7270;0,890
08:33:13:4300;0,5334;0,0785;0,7154;0,883
08:33:13:4330;0,5187;0,0692;0,7043;0,864
08:33:13:4350;0,5191;0,0796;0,6896;0,854
08:33:13:4420;0,5248;0,1191;0,6746;0,850
08:33:13:4470;0,5313;0,1204;0,6696;0,850
08:33:13:4510;0,5406;0,1176;0,6537;0,843
08:33:13:4560;0,5462;0,1132;0,6673;0,856
08:33:13:4610;0,5466;0,1136;0,6779;0,865
08:33:13:4850;0,5369;0,1012;0,6713;0,852
08:33:13:4890;0,5246;0,0822;0,6750;0,845
08:33:13:4920;0,5156;0,0696;0,6737;0,838
08:33:13:4940;0,5162;0,0827;0,6601;0,829
08:33:13:4970;0,5312;0,1226;0,6461;0,832
08:33:13:5000;0,5405;0,1456;0,6472;0,843
08:33:13:5030;0,5482;0,1446;0,6371;0,839
08:33:13:5050;0,5383;0,1055;0,6373;0,827
08:33:13:5080;0,5212;0,0836;0,6364;0,813
08:33:13:5110;0,5069;0,1009;0,6356;0,806
08:33:13:5160;0,4922;0,1376;0,6280;0,797
08:33:13:5220;0,5058;0,1229;0,6207;0,797
08:33:13:5260;0,5159;0,0844;0,6367;0,810
08:33:13:5310;0,5221;0,0776;0,6401;0,816
08:33:13:5350;0,5283;0,1163;0,6391;0,824
08:33:13:5400;0,5261;0,1334;0,6381;0,825
08:33:13:5450;0,5308;0,1009;0,6395;0,824
08:33:13:5650;0,5329;0,0853;0,6363;0,821
08:33:13:5690;0,5378;0,1006;0,6318;0,822
08:33:13:5710;0,5449;0,1276;0,6374;0,835
08:33:13:5740;0,5405;0,1246;0,6539;0,844
08:33:13:5760;0,5341;0,0885;0,6671;0,846
08:33:13:5790;0,5174;0,0699;0,6855;0,848
08:33:13:5810;0,5077;0,0740;0,6941;0,850
08:33:13:5910;0,5208;0,0734;0,6957;0,859
08:33:13:5980;0,5317;0,0601;0,6884;0,858
08:33:13:6010;0,5559;0,0882;0,6571;0,851
08:33:13:6040;0,5701;0,1337;0,6575;0,867
08:33:13:6060;0,5789;0,1160;0,6603;0,872
08:33:13:6120;0,5786;0,0546;0,6665;0,870
08:33:13:6170;0,5730;0,0333;0,6792;0,875
08:33:13:6210;0,5626;0,0763;0,6862;0,877
08:33:13:6260;0,5395;0,1094;0,6933;0,872
08:33:13:6310;0,5411;0,0582;0,6869;0,863
08:33:13:6360;0,5642;0,0063;0,6933;0,880
08:33:13:6410;0,5779;0,0208;0,6990;0,893
08:33:13:6460;0,5813;0,0957;0,6950;0,897
08:33:13:6530;0,5790;0,1087;0,6941;0,897
08:33:13:6570;0,5823;0,0333;0,6957;0,894
08:33:13:6610;0,5862;0,0166;0,6921;0,893
08:33:13:6850;0,5815;0,0944;0,6659;0,875
08:33:13:6900;0,5929;0,1723;0,6523;0,885
08:33:13:6930;0,5912;0,1050;0,6713;0,887
08:33:13:6960;0,6039;0,0031;0,6721;0,888
08:33:13:6990;0,5840;0,0080;0,6890;0,889
08:33:13:7020;0,5642;0,0734;0,6888;0,880
08:33:13:7040;0,5609;0,0967;0,6859;0,878
08:33:13:7070;0,5621;0,0534;0,6858;0,874
08:33:13:7090;0,5736;0,0526;0,6603;0,862
08:33:13:7110;0,5797;0,0981;0,6575;0,868
08:33:13:7160;0,5937;0,1220;0,6648;0,886
08:33:13:7210;0,6059;0,1081;0,6600;0,888
08:33:13:7260;0,6006;0,0823;0,6524;0,876
08:33:13:7310;0,5806;0,0700;0,6499;0,860
08:33:13:7380;0,5550;0,0784;0,6418;0,838
08:33:13:7420;0,5456;0,0886;0,6272;0,822
08:33:13:7470;0,5474;0,0860;0,6100;0,810
08:33:13:7540;0,5589;0,0904;0,6230;0,828
08:33:13:7580;0,5599;0,0905;0,6222;0,828
08:33:13:7620;0,5665;0,0841;0,6215;0,831
08:33:13:7850;0,5678;0,0470;0,6263;0,832
08:33:13:7900;0,5656;0,0586;0,6382;0,840
08:33:13:7940;0,5771;0,1148;0,6409;0,856
08:33:13:7970;0,5884;0,1280;0,6225;0,852
08:33:13:8000;0,5990;0,1029;0,6092;0,846
08:33:13:8020;0,6009;0,0660;0,6147;0,847
08:33:13:8050;0,5869;0,0707;0,6369;0,854
08:33:13:8070;0,5618;0,0706;0,6419;0,842
08:33:13:8090;0,5446;0,0521;0,6416;0,829
08:33:13:8130;0,5370;0,0461;0,6307;0,815
08:33:13:8180;0,5443;0,0634;0,6144;0,809
08:33:13:8220;0,5767;0,0963;0,6033;0,826
08:33:13:8270;0,6008;0,0962;0,6150;0,850
08:33:13:8330;0,6213;0,0841;0,6178;0,865
08:33:13:8390;0,6076;0,0978;0,6101;0,852
08:33:13:8430;0,6017;0,1019;0,6076;0,846
08:33:13:8470;0,5998;0,0631;0,6161;0,847
08:33:13:8540;0,5887;0,0587;0,6189;0,841
08:33:13:8580;0,5916;0,1125;0,5963;0,833
08:33:13:8620;0,5855;0,1385;0,5950;0,832
08:33:13:8890;0,5818;0,1161;0,5891;0,821
08:33:13:8970;0,5809;0,0972;0,5876;0,817
08:33:13:9000;0,5667;0,0962;0,5932;0,811
08:33:13:9030;0,5654;0,1141;0,5935;0,813
08:33:13:9060;0,5648;0,1389;0,6029;0,824
08:33:13:9090;0,5874;0,1600;0,5960;0,838
08:33:13:9120;0,6181;0,1542;0,6121;0,869
08:33:13:9150;0,6262;0,1646;0,5987;0,867
08:33:13:9190;0,6174;0,1897;0,5944;0,864
08:33:13:9220;0,6131;0,1478;0,6109;0,864
08:33:13:9240;0,6125;0,0919;0,6345;0,872
08:33:13:9260;0,6229;0,0647;0,6427;0,882
08:33:13:9280;0,5989;0,0973;0,6472;0,873
08:33:13:9350;0,5745;0,1428;0,6339;0,854
08:33:13:9390;0,5895;0,1459;0,6549;0,879
08:33:13:9430;0,6176;0,1276;0,6720;0,907
08:33:13:9480;0,6182;0,1232;0,6567;0,896
08:33:13:9580;0,6100;0,1761;0,6525;0,897
08:33:13:9620;0,5944;0,1841;0,6547;0,890
08:33:13:9640;0,6135;0,1009;0,6509;0,886
08:33:13:9830;0,6269;0,1000;0,6673;0,906
08:33:13:9870;0,6212;0,1412;0,6715;0,912
08:33:13:9890;0,6259;0,2141;0,6840;0,938
08:33:13:9910;0,6095;0,1326;0,6787;0,908
08:33:13:9950;0,6483;0,0868;0,6526;0,909
08:33:13:9970;0,6420;0,1144;0,6605;0,914
08:33:14:0010;0,6372;0,1426;0,6376;0,898
08:33:14:0040;0,6485;0,1807;0,6209;0,901
08:33:14:0110;0,6127;0,1029;0,6188;0,862
08:33:14:0160;0,6336;0,0393;0,6145;0,868
08:33:14:0190;0,6124;0,1177;0,6437;0,882
08:33:14:0250;0,6160;0,2735;0,6151;0,899
08:33:14:0290;0,6290;0,2933;0,6032;0,907
08:33:14:0340;0,6324;0,1257;0,6247;0,883
08:33:14:0390;0,6765;0,0608;0,6108;0,898
08:33:14:0430;0,6801;0,1328;0,6281;0,920
08:33:14:0480;0,6728;0,1978;0,6447;0,938
08:33:14:0680;0,6412;0,1432;0,6491;0,909
08:33:14:0720;0,6359;0,0503;0,6370;0,886
08:33:14:0740;0,6273;0,0510;0,6289;0,874
08:33:14:0770;0,6193;0,1202;0,6324;0,879
08:33:14:0790;0,5898;0,1710;0,6310;0,867
08:33:14:0810;0,5738;0,1182;0,6285;0,845
08:33:14:0840;0,5862;0,1005;0,6134;0,840
08:33:14:0930;0,5675;0,1528;0,6282;0,847
08:33:14:0970;0,5563;0,1373;0,6261;0,835
08:33:14:1000;0,5531;0,0758;0,6362;0,832
08:33:14:1060;0,5734;0,0759;0,6621;0,865
08:33:14:1090;0,5847;0,1475;0,6604;0,881
08:33:14:1140;0,6022;0,1561;0,6586;0,892
08:33:14:1230;0,6225;0,0978;0,6905;0,921
08:33:14:1260;0,5979;0,0325;0,7292;0,929
08:33:14:1300;0,5788;0,0916;0,7284;0,921
08:33:14:1340;0,5682;0,1963;0,7330;0,936
08:33:14:1390;0,5654;0,1858;0,7274;0,927
08:33:14:1440;0,5567;0,0626;0,7325;0,909
08:33:14:1490;0,5491;-0,0036;0,7401;0,908
08:33:14:1550;0,5354;0,0614;0,7493;0,910
08:33:14:1600;0,5412;0,1374;0,7380;0,913
08:33:14:1640;0,5360;0,1294;0,7274;0,900
08:33:14:1890;0,5543;0,0077;0,7088;0,886
08:33:14:1930;0,5563;-0,0136;0,7034;0,883
08:33:14:1960;0,5458;0,0534;0,6949;0,872
08:33:14:1990;0,5401;0,1815;0,6913;0,883
08:33:14:2030;0,5162;0,1860;0,7194;0,893
08:33:14:2050;0,5148;0,1081;0,7211;0,880
08:33:14:2080;0,5134;0,0653;0,7263;0,879
08:33:14:2100;0,5049;0,0988;0,7386;0,888
08:33:14:2150;0,5234;0,1535;0,7510;0,916
08:33:14:2180;0,5434;0,1212;0,7655;0,934
08:33:14:2200;0,5512;0,0644;0,7605;0,928
08:33:14:2240;0,5480;0,1028;0,7363;0,911
08:33:14:2290;0,5488;0,1579;0,7211;0,907
08:33:14:2350;0,5507;0,1704;0,7040;0,897
08:33:14:2400;0,5425;0,1589;0,6890;0,879
08:33:14:2440;0,5077;0,1164;0,6743;0,839
08:33:14:2490;0,4880;0,1212;0,6682;0,824
08:33:14:2690;0,4655;0,1406;0,6657;0,812
08:33:14:2730;0,4614;0,1516;0,6702;0,816
08:33:14:2750;0,4730;0,1159;0,6872;0,830
08:33:14:2780;0,4915;0,0899;0,6855;0,836
08:33:14:2810;0,5047;0,1251;0,6709;0,836
08:33:14:2830;0,5135;0,1514;0,6666;0,842
08:33:14:2860;0,5161;0,1464;0,6946;0,865
08:33:14:2980;0,5209;0,1335;0,7155;0,883
08:33:14:3040;0,5240;0,1699;0,7175;0,892
08:33:14:3060;0,5234;0,2035;0,7204;0,902
08:33:14:3090;0,5244;0,1523;0,7114;0,885
08:33:14:3120;0,5272;0,1360;0,6871;0,864
08:33:14:3150;0,5492;0,1214;0,6868;0,875
08:33:14:3210;0,5604;0,0803;0,6943;0,882
08:33:14:3250;0,5692;0,0946;0,6791;0,877
08:33:14:3300;0,5692;0,1419;0,6828;0,887
08:33:14:3360;0,5487;0,1624;0,6964;0,889
08:33:14:3430;0,5521;0,1383;0,6798;0,874
08:33:14:3480;0,5607;0,1447;0,6426;0,852
08:33:14:3520;0,5794;0,1475;0,6223;0,849
08:33:14:3560;0,5787;0,1283;0,6365;0,856
08:33:14:3610;0,5730;0,0615;0,6298;0,839
08:33:14:3660;0,5474;0,0550;0,6134;0,809
08:33:14:3990;0,5472;0,1490;0,6103;0,820
08:33:14:4050;0,5465;0,2388;0,6284;0,854
08:33:14:4110;0,5626;0,1717;0,6174;0,839
08:33:14:4140;0,5874;0,0538;0,6197;0,841
08:33:14:4180;0,5853;0,0687;0,6166;0,838
08:33:14:4220;0,5999;0,2266;0,6328;0,888
08:33:14:4270;0,5841;0,2200;0,6598;0,895
08:33:14:4310;0,5749;0,0833;0,6680;0,871
08:33:14:4380;0,5738;0,0266;0,6656;0,865
08:33:14:4410;0,5896;0,1379;0,6605;0,882
08:33:14:4430;0,5982;0,2470;0,6676;0,917
08:33:14:4460;0,6126;0,1743;0,6524;0,898
08:33:14:4480;0,6290;0,1455;0,6399;0,895
08:33:14:4510;0,5895;0,1535;0,6364;0,867
08:33:14:4540;0,5870;0,1698;0,6135;0,852
08:33:14:4560;0,5877;0,1416;0,6509;0,875
08:33:14:4590;0,5984;0,0790;0,6646;0,883
08:33:14:4630;0,6022;0,1001;0,6766;0,897
08:33:14:4660;0,5884;0,1781;0,6479;0,880
08:33:14:4700;0,5865;0,1944;0,6188;0,861
08:33:14:4730;0,5846;0,1589;0,6313;0,861
08:33:14:4760;0,5862;0,1728;0,6181;0,856
08:33:14:4830;0,5907;0,1549;0,6222;0,858
08:33:14:4860;0,5799;0,0912;0,6200;0,839
08:33:14:4960;0,5894;0,0042;0,5916;0,819
08:33:14:5000;0,6014;0,1215;0,6160;0,855
08:33:14:5040;0,5806;0,2209;0,6376;0,877
08:33:14:5070;0,5919;0,1999;0,6235;0,869
08:33:14:5270;0,5928;0,0417;0,6385;0,857
08:33:14:5310;0,6032;-0,0119;0,6407;0,865
08:33:14:5340;0,5797;0,1247;0,6301;0,851
08:33:14:5370;0,5673;0,1929;0,5995;0,834
08:33:14:5390;0,5905;0,1028;0,5824;0,821
08:33:14:5410;0,6131;-0,0254;0,5984;0,841
08:33:14:5440;0,6288;-0,0036;0,6165;0,865
08:33:14:5460;0,6302;0,0766;0,6299;0,879
08:33:14:5510;0,6288;0,0552;0,6853;0,917
08:33:14:5560;0,6036;0,0154;0,7097;0,917
08:33:14:5610;0,5838;0,0171;0,6808;0,882
08:33:14:5660;0,5854;0,0864;0,6549;0,868
08:33:14:5990;0,6026;0,0651;0,6623;0,883
08:33:14:6040;0,6224;-0,0251;0,6632;0,894
08:33:14:6070;0,6267;-0,0566;0,6422;0,883
08:33:14:6110;0,6155;0,0107;0,6319;0,867
08:33:14:6150;0,5854;0,1072;0,6539;0,870
08:33:14:6180;0,5483;0,0854;0,6757;0,861
08:33:14:6210;0,5689;0,0162;0,6789;0,871
08:33:14:6240;0,5659;0,0130;0,7283;0,908
08:33:14:6280;0,5949;0,0310;0,7508;0,944
08:33:14:6310;0,6183;0,0283;0,7164;0,932
08:33:14:6340;0,6348;0,0218;0,6779;0,914
08:33:14:6360;0,6126;0,0303;0,6963;0,913
08:33:14:6400;0,5893;0,0688;0,6798;0,888
08:33:14:6430;0,5930;0,1410;0,6528;0,879
08:33:14:6450;0,6292;0,1128;0,6658;0,909
08:33:14:6480;0,6392;0,0395;0,7120;0,943
08:33:14:6540;0,6051;0,0431;0,6835;0,899
08:33:14:6590;0,5648;0,0533;0,6517;0,850
08:33:14:6620;0,5559;0,0886;0,6536;0,849
08:33:14:6670;0,5578;0,0890;0,6439;0,843
08:33:14:6740;0,5783;0,0681;0,6252;0,840
08:33:14:6790;0,5879;0,0557;0,6374;0,854
08:33:14:6820;0,5742;0,0612;0,6691;0,870
08:33:14:6880;0,5615;0,1216;0,6506;0,854
08:33:14:7170;0,5579;0,1318;0,6364;0,843
08:33:14:7230;0,5738;0,0603;0,6542;0,858
08:33:14:7270;0,5784;-0,0002;0,6872;0,884
08:33:14:7290;0,5845;0,0080;0,6614;0,868
08:33:14:7340;0,5915;0,0878;0,6354;0,858
