time;gFx;gFy;gFz;TgF
22:39:33:2720;0,1534;0,4718;1,0767;1,184
22:39:33:2760;0,1476;0,4176;1,0333;1,122
22:39:33:2900;0,1076;0,3695;0,9989;1,069
22:39:33:2980;0,0658;0,3130;0,9826;1,032
22:39:33:3010;0,0124;0,2564;0,9720;1,005
22:39:33:3050;-0,0047;0,2176;0,9741;0,998
22:39:33:3080;-0,0076;0,1915;0,9622;0,980
22:39:33:3110;-0,0367;0,1908;0,9693;0,988
22:39:33:3130;-0,0576;0,1802;0,9566;0,975
22:39:33:3160;-0,1109;0,1779;0,9699;0,994
22:39:33:3210;-0,1524;0,1709;1,0080;1,036
22:39:33:3260;-0,1744;0,1688;1,0062;1,037
22:39:33:3310;-0,1627;0,1721;0,9653;0,996
22:39:33:3360;-0,1574;0,1909;0,9543;0,988
22:39:33:3430;-0,1573;0,2073;0,9883;1,024
22:39:33:3470;-0,1205;0,2352;1,0201;1,055
22:39:33:3520;-0,0620;0,2591;1,0268;1,061
22:39:33:3590;0,0210;0,2619;1,0100;1,043
22:39:33:3630;0,1057;0,2455;1,0038;1,036
22:39:33:3690;0,1767;0,2267;1,0068;1,043
22:39:33:3750;0,2066;0,2116;0,9956;1,034
22:39:33:3770;0,2577;0,2007;1,0109;1,057
22:39:33:3920;0,2982;0,1789;1,0416;1,092
22:39:33:4020;0,3328;0,1533;1,1150;1,167
22:39:33:4050;0,3614;0,1141;1,2008;1,252
22:39:33:4100;0,3220;0,0759;1,1384;1,178
22:39:33:4130;0,3096;0,0676;1,0532;1,092
22:39:33:4160;0,3246;0,0750;1,0307;1,076
22:39:33:4180;0,3382;0,1009;1,0016;1,054
22:39:33:4210;0,3294;0,1410;0,9886;1,044
22:39:33:4240;0,3022;0,1750;1,0048;1,057
22:39:33:4270;0,3266;0,1902;0,9997;1,062
22:39:33:4330;0,2525;0,1948;1,0219;1,065
22:39:33:4380;0,1374;0,2050;1,0319;1,058
22:39:33:4460;0,1090;0,2208;0,9861;1,014
22:39:33:4500;0,0825;0,2597;0,9490;0,985
22:39:33:4530;0,0533;0,2976;0,9501;0,996
22:39:33:4670;0,0483;0,3303;0,9898;1,044
22:39:33:4720;0,1155;0,3541;0,9860;1,052
22:39:33:4750;0,1795;0,3542;1,0102;1,082
22:39:33:4780;0,2368;0,3462;1,0470;1,124
22:39:33:4810;0,2369;0,3407;1,0584;1,133
22:39:33:4840;0,2037;0,3471;1,0248;1,097
22:39:33:4890;0,1924;0,3615;0,9762;1,055
22:39:33:4950;0,1703;0,3711;0,9414;1,023
22:39:33:4990;0,1433;0,3700;0,9090;0,990
22:39:33:5030;0,1558;0,3519;0,8955;0,972
22:39:33:5080;0,1672;0,3464;0,9031;0,979
22:39:33:5130;0,1830;0,3637;0,9345;1,016
22:39:33:5180;0,2067;0,3846;0,9841;1,073
22:39:33:5230;0,2210;0,3695;0,9874;1,073
22:39:33:5280;0,2728;0,3637;1,0026;1,096
22:39:33:5320;0,2875;0,3251;0,9886;1,074
22:39:33:5370;0,2755;0,3206;0,9971;1,078
22:39:33:5470;0,2507;0,2946;1,0052;1,072
22:39:33:5510;0,2712;0,2474;0,9794;1,040
22:39:33:5540;0,2903;0,1986;0,9185;0,977
22:39:33:5590;0,2164;0,1785;0,9103;0,947
22:39:33:5640;0,1655;0,1468;0,9155;0,937
22:39:33:5670;0,1643;0,1108;0,9106;0,927
22:39:33:5720;0,0879;0,0945;0,9093;0,915
22:39:33:5870;0,0772;0,0952;0,9534;0,958
22:39:33:5930;0,0486;0,1161;0,9708;0,977
22:39:33:5960;0,0562;0,1309;0,9710;0,979
22:39:33:6000;0,0304;0,1348;0,9537;0,962
22:39:33:6030;0,0527;0,1490;0,9469;0,958
22:39:33:6070;0,0381;0,1759;0,9679;0,983
22:39:33:6100;0,0759;0,2087;1,0117;1,033
22:39:33:6130;0,1097;0,2341;1,0390;1,068
22:39:33:6190;0,0842;0,2591;1,0261;1,060
22:39:33:6240;0,0906;0,2779;0,9719;1,013
22:39:33:6290;0,1225;0,2782;0,9540;0,999
22:39:33:6350;0,1646;0,2631;0,9064;0,954
22:39:33:6390;0,2172;0,2597;0,9438;0,998
22:39:33:6430;0,2234;0,2832;0,9856;1,045
22:39:33:6500;0,2387;0,3024;1,0794;1,142
22:39:33:6540;0,1972;0,3298;1,1318;1,192
22:39:33:6690;0,1789;0,3601;1,0925;1,161
22:39:33:6730;0,2169;0,4286;1,0283;1,132
22:39:33:6770;0,2403;0,3952;0,9669;1,068
22:39:33:6800;0,2713;0,4002;0,9662;1,076
22:39:33:6840;0,2072;0,3572;0,9895;1,069
22:39:33:6860;0,1456;0,3403;0,9988;1,063
22:39:33:6890;0,1414;0,3802;1,0046;1,081
22:39:33:6940;0,1579;0,3943;1,0208;1,103
22:39:33:6990;0,1592;0,3603;0,9965;1,069
22:39:33:7030;0,1185;0,3515;0,8939;0,966
22:39:33:7120;0,0808;0,3648;0,8519;0,929
22:39:33:7160;0,1764;0,4254;0,9334;1,038
22:39:33:7190;0,2059;0,4603;0,9587;1,080
22:39:33:7230;0,1638;0,4226;0,9534;1,053
22:39:33:7290;0,0909;0,3861;0,9156;0,997
22:39:33:7330;0,1506;0,4069;0,9670;1,058
22:39:33:7380;0,0942;0,4039;0,9766;1,060
22:39:33:7450;0,0686;0,4220;1,0515;1,134
22:39:33:7500;0,0455;0,4588;1,0947;1,188
22:39:33:7540;0,1088;0,4864;1,1353;1,239
22:39:33:7670;0,1334;0,4534;1,0548;1,154
22:39:33:7730;0,0954;0,3602;0,9869;1,053
22:39:33:7780;0,0106;0,3203;0,8992;0,955
22:39:33:7810;-0,0361;0,2790;0,9028;0,946
22:39:33:7840;-0,0058;0,2857;0,9691;1,010
22:39:33:7860;0,0911;0,3524;1,0427;1,103
22:39:33:7890;0,1102;0,4041;1,0392;1,119
22:39:33:8070;0,0706;0,4255;0,9749;1,065
22:39:33:8210;0,0402;0,4363;0,9536;1,049
22:39:33:8240;0,0402;0,4563;0,9571;1,061
22:39:33:8280;0,1125;0,5024;0,9945;1,119
22:39:33:8310;0,1384;0,5120;1,0529;1,178
22:39:33:8350;0,1507;0,4554;1,0503;1,153
22:39:33:8380;0,1722;0,3866;1,0248;1,106
22:39:33:8420;0,1717;0,3118;1,0026;1,061
22:39:33:8440;0,1255;0,2333;1,0416;1,072
22:39:33:8460;0,1085;0,3367;1,1708;1,221
22:39:33:8490;0,1332;0,4164;0,9853;1,076
22:39:33:8520;0,1340;0,4797;0,8609;0,993
22:39:33:8550;0,1252;0,4820;1,0153;1,130
22:39:33:8610;0,0739;0,4831;1,0955;1,199
22:39:33:8660;0,0441;0,4712;1,0490;1,151
22:39:33:8690;0,0826;0,4260;1,0293;1,116
22:39:33:8740;0,0963;0,3624;1,0098;1,076
22:39:33:8800;0,0913;0,3057;1,0036;1,051
22:39:33:8850;0,1012;0,2619;1,0044;1,041
22:39:33:8900;0,1292;0,2791;1,0062;1,049
22:39:33:9030;0,1226;0,2720;1,0165;1,057
22:39:33:9110;0,1211;0,2551;0,9983;1,035
22:39:33:9140;0,1326;0,2290;0,9978;1,029
22:39:33:9160;0,1103;0,1947;0,9925;1,014
22:39:33:9190;0,1346;0,1803;0,9701;0,992
22:39:33:9210;0,1476;0,2127;0,9580;0,989
22:39:33:9290;0,1250;0,2267;0,9386;0,971
22:39:33:9350;0,1314;0,2380;0,9433;0,979
22:39:33:9410;0,1531;0,2434;0,9494;0,988
22:39:33:9450;0,1345;0,2384;0,9639;0,999
22:39:33:9510;0,1083;0,2292;0,9562;0,986
22:39:33:9560;0,0849;0,2118;0,9290;0,954
22:39:33:9590;0,1021;0,2016;0,9614;0,985
22:39:33:9640;0,1338;0,2076;1,0059;1,032
22:39:33:9670;0,1362;0,2134;1,0969;1,122
22:39:33:9710;0,1324;0,1988;1,1019;1,124
22:39:33:9770;0,0957;0,1994;1,0388;1,059
22:39:33:9800;0,0784;0,1969;0,9960;1,016
22:39:33:9900;0,1032;0,1921;0,9961;1,017
22:39:33:9950;0,1211;0,2000;0,9819;1,006
22:39:33:9990;0,1398;0,2076;0,9958;1,023
22:39:34:0020;0,1464;0,2129;0,9684;0,999
22:39:34:0050;0,1657;0,2027;0,9418;0,973
22:39:34:0100;0,1919;0,1903;0,9311;0,965
22:39:34:0180;0,2203;0,2010;0,9483;0,989
22:39:34:0230;0,2398;0,2377;0,9467;1,000
22:39:34:0270;0,2198;0,2849;0,8712;0,938
22:39:34:0320;0,2090;0,3312;0,8808;0,960
22:39:34:0360;0,2382;0,3343;0,9502;1,031
22:39:34:0560;0,2842;0,3145;1,0153;1,095
22:39:34:0600;0,2850;0,2844;1,0220;1,093
22:39:34:0640;0,2264;0,2537;0,9700;1,023
22:39:34:0690;0,1555;0,2426;0,9410;0,981
22:39:34:0720;0,1172;0,2256;0,9569;0,987
22:39:34:0770;0,0439;0,2063;0,9726;0,994
22:39:34:0820;0,0109;0,2038;0,9712;0,991
22:39:34:0860;0,0552;0,2032;0,9880;1,008
22:39:34:0900;0,1017;0,2047;0,9839;1,007
22:39:34:0930;0,1319;0,2085;0,9718;0,999
22:39:34:0970;0,1818;0,2270;0,9627;1,001
22:39:34:1010;0,2132;0,2334;0,9611;1,007
22:39:34:1060;0,2081;0,2303;0,9877;1,031
22:39:34:1100;0,1670;0,2212;1,0253;1,058
22:39:34:1130;0,1900;0,2146;1,0535;1,088
22:39:34:1170;0,2267;0,2234;1,0784;1,120
22:39:34:1210;0,2268;0,2167;1,0670;1,107
22:39:34:1280;0,2174;0,2025;1,0448;1,081
22:39:34:1330;0,2389;0,2070;1,0342;1,076
22:39:34:1370;0,1827;0,2028;1,0420;1,073
22:39:34:1420;0,1526;0,1971;1,0407;1,066
22:39:34:1580;0,1759;0,2019;1,0451;1,075
22:39:34:1630;0,1522;0,1947;1,0460;1,071
22:39:34:1660;0,1822;0,2273;1,0429;1,079
22:39:34:1690;0,1389;0,2655;1,0392;1,078
22:39:34:1730;0,1238;0,3069;1,0306;1,080
22:39:34:1770;0,0779;0,2657;1,0448;1,079
22:39:34:1810;0,0291;0,2118;0,9990;1,020
22:39:34:1830;0,0262;0,1839;0,9134;0,931
22:39:34:1880;0,0030;0,1613;0,9089;0,922
22:39:34:1920;0,0284;0,1929;0,9605;0,979
22:39:34:1960;0,0747;0,2206;1,0095;1,034
22:39:34:2010;0,1018;0,2393;1,0421;1,072
22:39:34:2060;0,0882;0,2303;1,0512;1,077
22:39:34:2190;0,0624;0,2244;1,0150;1,039
22:39:34:2290;0,0579;0,2110;0,9511;0,974
22:39:34:2330;0,0622;0,2083;0,9027;0,927
22:39:34:2360;0,0644;0,2345;0,8154;0,849
22:39:34:2380;0,1199;0,2077;0,7687;0,802
22:39:34:2410;0,1229;0,2534;0,6675;0,722
22:39:34:2440;0,1255;0,2549;0,5417;0,609
22:39:34:2470;0,1202;0,2389;0,4297;0,503
22:39:34:2530;0,1358;0,2300;0,4196;0,494
22:39:34:2570;0,1638;0,2657;0,3799;0,487
22:39:34:2650;0,1775;0,2433;0,3631;0,466
22:39:34:2700;0,1808;0,2126;0,3444;0,437
22:39:34:2750;0,1754;0,1805;0,3388;0,415
22:39:34:2790;0,2118;0,1807;0,5699;0,628
22:39:34:2920;0,3911;0,1834;1,5374;1,591
22:39:34:3020;0,9569;0,0029;2,0038;2,210
22:39:34:3050;0,3200;-0,1758;2,0038;2,031
22:39:34:3080;-0,0539;0,1513;1,4223;1,430
22:39:34:3150;-0,1113;0,1260;0,6992;0,721
22:39:34:3180;-0,0775;0,0504;0,3732;0,388
22:39:34:3210;0,0630;0,1178;0,0656;0,146
22:39:34:3230;0,1825;0,1705;0,3834;0,451
22:39:34:3260;0,2958;0,1856;0,9977;1,051
22:39:34:3300;0,4439;0,1801;1,4861;1,554
22:39:34:3330;0,2917;0,0414;1,5265;1,549
22:39:34:3380;0,0805;0,0531;1,3020;1,302
22:39:34:3430;0,1399;0,1646;1,0092;1,028
22:39:34:3540;0,1302;0,1694;0,7385;0,765
22:39:34:3580;0,1323;0,1239;0,7436;0,761
22:39:34:3630;0,1860;0,0921;0,9883;1,005
22:39:34:3660;0,1646;0,1043;1,1658;1,178
22:39:34:3690;0,1194;0,1140;1,2338;1,241
22:39:34:3750;0,1687;0,1666;1,0793;1,101
22:39:34:3810;0,1462;0,0958;0,9022;0,914
22:39:34:3840;0,1221;0,1804;0,8897;0,913
22:39:34:4060;0,1591;0,1220;0,9414;0,958
22:39:34:4090;0,1563;0,1531;0,9944;1,014
22:39:34:4110;0,1295;0,1291;1,0701;1,082
22:39:34:4130;0,0841;0,1199;1,0486;1,056
22:39:34:4150;-0,0168;0,1008;0,9680;0,972
22:39:34:4180;-0,0072;0,1297;0,9755;0,983
22:39:34:4200;0,0504;0,1307;1,0267;1,034
22:39:34:4260;0,1515;0,1445;1,0730;1,089
22:39:34:4300;0,2280;0,1588;1,0622;1,093
22:39:34:4340;0,2592;0,1543;1,0211;1,059
22:39:34:4390;0,2364;0,1375;0,9820;1,014
22:39:34:4430;0,1867;0,1350;0,9610;0,983
22:39:34:4520;0,1226;0,1390;0,9561;0,970
22:39:34:4550;0,0661;0,1301;0,9708;0,979
22:39:34:4580;0,0195;0,1078;1,0060;1,010
22:39:34:4640;-0,0160;0,1024;1,0261;1,030
22:39:34:4680;-0,0210;0,1061;1,0227;1,027
22:39:34:4730;0,0054;0,1214;0,9786;0,985
22:39:34:4780;0,0392;0,1379;0,9583;0,967
22:39:34:4890;0,0858;0,1356;1,0019;1,012
22:39:34:4950;0,1595;0,1368;1,0562;1,073
22:39:34:4990;0,2340;0,1514;1,0665;1,097
22:39:34:5020;0,2791;0,1614;1,0529;1,095
22:39:34:5050;0,2831;0,1625;1,0195;1,064
22:39:34:5100;0,2686;0,1501;0,9749;1,016
22:39:34:5160;0,2748;0,1403;0,9795;1,020
22:39:34:5200;0,2851;0,1373;1,0104;1,052
22:39:34:5240;0,2440;0,1396;1,0295;1,061
22:39:34:5290;0,1753;0,1336;1,0414;1,060
22:39:34:5350;0,1181;0,1277;1,0353;1,046
22:39:34:5400;0,0913;0,1295;1,0129;1,022
22:39:34:5450;0,0989;0,1307;1,0132;1,023
22:39:34:5500;0,1130;0,1275;0,9733;0,984
22:39:34:5570;0,0965;0,1098;0,9657;0,973
22:39:34:5590;0,0800;0,0955;1,0255;1,030
22:39:34:5640;0,1303;0,1010;1,0002;1,010
22:39:34:5690;0,2143;0,1296;0,9759;1,002
22:39:34:5730;0,2792;0,1470;0,9867;1,029
22:39:34:5790;0,3117;0,1614;0,9665;1,021
22:39:34:5940;0,2426;0,1615;0,9972;1,033
22:39:34:5970;0,1470;0,1329;0,9894;1,005
22:39:34:5990;0,1484;0,1274;1,0044;1,019
22:39:34:6020;0,1558;0,1413;1,0349;1,052
22:39:34:6040;0,1528;0,1425;1,0373;1,054
22:39:34:6110;0,1363;0,1265;1,0297;1,042
22:39:34:6150;0,1313;0,1053;1,0149;1,025
22:39:34:6280;0,1400;0,0510;1,0213;1,027
22:39:34:6320;0,1169;-0,0058;1,0113;1,014
22:39:34:6340;0,1027;-0,0197;0,9997;1,001
22:39:34:6360;0,0982;-0,0081;0,9857;0,986
22:39:34:6390;0,0965;0,0132;0,9905;0,991
22:39:34:6520;0,1131;0,1010;1,0159;1,023
22:39:34:6550;0,1588;0,2034;1,0252;1,053
22:39:34:6580;0,2026;0,2773;1,0189;1,071
22:39:34:6600;0,2158;0,2992;1,0251;1,085
22:39:34:6750;0,1601;0,2236;0,9916;1,025
22:39:34:6790;0,1277;0,1491;0,9842;1,000
22:39:34:6810;0,1560;0,1651;0,9983;1,020
22:39:34:6840;0,1613;0,1898;1,0130;1,039
22:39:34:6860;0,1521;0,1922;1,0186;1,044
22:39:34:6890;0,1263;0,1495;1,0224;1,037
22:39:34:7030;0,1061;0,1047;1,0179;1,025
22:39:34:7060;0,0900;0,0974;1,0090;1,014
22:39:34:7080;0,0660;0,1068;0,9960;1,001
22:39:34:7100;0,0435;0,0951;1,0187;1,022
22:39:34:7250;0,0134;0,0724;1,0267;1,027
22:39:34:7270;-0,0223;0,0443;1,0223;1,022
22:39:34:7300;-0,0592;0,0178;1,0260;1,027
22:39:34:7330;-0,1248;0,0108;1,0032;1,011
22:39:34:7370;-0,2486;-0,0135;0,9668;1,001
22:39:34:7400;-0,1484;0,0378;1,1351;1,146
22:39:34:7580;0,1462;0,1962;0,9164;0,945
22:39:34:7630;0,2212;0,2101;0,9235;0,967
22:39:34:7680;0,1900;0,1868;1,1233;1,150
22:39:34:7740;0,0894;0,1343;1,0451;1,054
22:39:34:7770;-0,0067;0,0877;0,9447;0,947
22:39:34:7790;-0,0549;0,0747;1,0192;1,023
22:39:34:7840;-0,0017;0,0951;1,0751;1,078
22:39:34:7860;0,0786;0,0965;1,0321;1,036
22:39:34:7880;0,1458;0,1583;0,9955;1,015
22:39:34:7900;0,2901;0,2386;0,9630;1,028
22:39:34:8040;0,4124;0,2619;1,0425;1,144
22:39:34:8100;0,3494;0,2090;1,0630;1,131
22:39:34:8150;0,2799;0,1550;1,0237;1,066
22:39:34:8190;0,2397;0,1269;1,0016;1,032
22:39:34:8220;0,1691;0,0922;1,0614;1,074
22:39:34:8250;0,1394;0,1035;0,9951;1,006
22:39:34:8280;0,2239;0,1242;0,9528;0,981
22:39:34:8310;0,2746;0,1562;1,0058;1,048
22:39:34:8440;0,3891;0,1574;1,0093;1,085
22:39:34:8480;0,4058;0,1753;0,9924;1,078
22:39:34:8530;0,3662;0,1731;0,9705;1,044
22:39:34:8560;0,2803;0,1625;0,9984;1,043
22:39:34:8580;0,1782;0,1337;1,0113;1,031
22:39:34:8610;0,1579;0,1293;0,9939;1,010
22:39:34:8770;0,1539;0,1218;1,0173;1,032
22:39:34:8840;0,1500;0,1143;1,0252;1,038
22:39:34:8860;0,1342;0,0880;1,0426;1,051
22:39:34:8880;0,1353;0,0970;1,0082;1,018
22:39:34:8900;0,1327;0,1086;0,9999;1,010
22:39:34:8940;0,1416;0,0933;1,0143;1,024
22:39:34:8970;0,1556;0,0844;1,0112;1,022
22:39:34:9020;0,1637;0,0758;1,0012;1,012
22:39:34:9060;0,1905;0,0805;0,9989;1,015
22:39:34:9110;0,2249;0,0938;1,0062;1,029
22:39:34:9260;0,2597;0,1122;1,0092;1,042
22:39:34:9290;0,2771;0,1177;1,0148;1,052
22:39:34:9320;0,2733;0,1182;1,0209;1,057
22:39:34:9350;0,2746;0,1051;1,0070;1,042
22:39:34:9380;0,2758;0,1100;0,9954;1,032
22:39:34:9460;0,1977;0,1319;0,9774;1,001
22:39:34:9500;0,0956;0,1766;0,9909;1,008
22:39:34:9530;0,0224;0,1798;1,0142;1,029
22:39:34:9580;0,0278;0,1621;1,0248;1,036
22:39:34:9620;0,0761;0,1481;1,0242;1,035
22:39:34:9670;0,3551;0,1042;1,0227;1,080
22:39:34:9720;0,4430;0,1076;1,0024;1,092
22:39:34:9760;0,3623;0,1198;1,0077;1,069
22:39:34:9810;0,2723;0,1165;1,0185;1,054
22:39:34:9950;0,2493;0,1322;0,9983;1,031
22:39:34:9990;0,1780;0,1315;1,0002;1,020
22:39:35:0020;0,1729;0,1233;1,0240;1,041
22:39:35:0040;0,1941;0,1289;0,9931;1,015
22:39:35:0070;0,1373;0,1424;0,9843;1,000
22:39:35:0210;0,0762;0,1489;1,0157;1,027
22:39:35:0250;0,1007;0,1536;1,0334;1,046
22:39:35:0280;0,1362;0,1573;1,0272;1,044
22:39:35:0310;0,0791;0,1460;1,0058;1,017
22:39:35:0340;0,0306;0,1169;1,0225;1,028
22:39:35:0370;0,0011;0,1259;0,9964;1,003
22:39:35:0420;-0,0352;0,1162;1,0058;1,012
22:39:35:0470;-0,0686;0,0853;1,0326;1,038
22:39:35:0540;-0,0703;0,0918;1,0176;1,024
22:39:35:0600;-0,1051;0,1056;0,9892;1,001
22:39:35:0640;-0,0918;0,1098;0,9831;0,994
22:39:35:0680;-0,0153;0,1124;1,0090;1,014
22:39:35:0740;0,0546;0,1198;1,0067;1,013
22:39:35:0790;0,0627;0,1230;1,0091;1,016
22:39:35:0830;0,0601;0,1257;1,0178;1,025
22:39:35:0980;0,0623;0,1249;1,0129;1,020
22:39:35:1070;0,1004;0,1350;1,0192;1,030
22:39:35:1100;0,1108;0,1323;1,0247;1,036
22:39:35:1140;0,0923;0,1283;1,0215;1,030
22:39:35:1180;0,0333;0,1038;1,0216;1,025
22:39:35:1210;-0,0182;0,0883;1,0248;1,027
22:39:35:1240;-0,0183;0,0865;1,0323;1,035
22:39:35:1260;0,0808;0,1081;1,0678;1,073
22:39:35:1280;0,0733;0,1109;1,0656;1,071
22:39:35:1340;0,0801;0,1162;1,0724;1,079
22:39:35:1380;0,0570;0,1101;1,0304;1,035
22:39:35:1430;-0,0400;0,0907;1,0220;1,026
22:39:35:1480;-0,0982;0,0676;1,0104;1,018
22:39:35:1540;-0,0969;0,0822;1,0074;1,016
22:39:35:1590;-0,0591;0,0990;0,9948;1,001
22:39:35:1630;0,0363;0,1177;1,0055;1,011
22:39:35:1720;0,0716;0,1015;1,0172;1,022
22:39:35:1760;0,0319;0,0943;1,0131;1,016
22:39:35:1790;0,0350;0,0803;1,0187;1,020
22:39:35:1830;0,0980;0,0945;0,9932;0,999
22:39:35:1990;0,0361;0,0814;1,0216;1,023
22:39:35:2040;-0,0276;0,0957;1,0203;1,024
22:39:35:2080;-0,1072;0,0765;1,0195;1,028
22:39:35:2120;-0,0679;0,0809;1,0315;1,036
22:39:35:2150;-0,0417;0,0912;1,0190;1,023
22:39:35:2180;-0,0668;0,0898;1,0152;1,021
22:39:35:2220;-0,0063;0,1115;1,0179;1,023
22:39:35:2250;-0,0547;0,0951;1,0088;1,014
22:39:35:2280;0,0504;0,1112;1,0004;1,005
22:39:35:2380;0,1336;0,1431;1,0146;1,030
22:39:35:2420;0,2810;0,1919;1,0433;1,091
22:39:35:2450;0,3251;0,1936;1,0355;1,096
22:39:35:2480;0,3030;0,1545;0,9998;1,049
22:39:35:2550;0,2490;0,1118;1,0415;1,071
22:39:35:2590;0,3401;0,1272;0,9870;1,044
22:39:35:2630;0,3817;0,1331;1,0242;1,093
22:39:35:2710;0,3161;0,1247;1,0245;1,072
22:39:35:2750;0,3730;0,1394;0,9657;1,036
22:39:35:2780;0,4287;0,1278;1,0007;1,087
22:39:35:2830;0,3993;0,1458;1,0580;1,132
22:39:35:2970;0,4169;0,1484;0,9836;1,070
22:39:35:3010;0,1689;0,0943;0,9245;0,939
22:39:35:3030;0,1539;0,1261;1,0504;1,065
22:39:35:3050;0,1195;0,1233;1,0351;1,046
22:39:35:3090;0,1194;0,1133;1,0022;1,012
22:39:35:3200;0,1011;0,1172;1,0168;1,025
22:39:35:3250;0,1328;0,1193;1,0251;1,037
22:39:35:3270;0,1167;0,1126;1,0236;1,033
22:39:35:3300;0,1232;0,1128;1,0216;1,031
22:39:35:3350;0,1059;0,1158;1,0218;1,030
22:39:35:3420;0,1109;0,1140;1,0109;1,020
22:39:35:3460;0,1142;0,1137;1,0093;1,018
22:39:35:3490;0,1063;0,1139;1,0149;1,023
22:39:35:3540;0,1137;0,1144;1,0065;1,016
22:39:35:3610;0,1324;0,1092;1,0294;1,040
22:39:35:3660;0,1382;0,1153;1,0047;1,017
22:39:35:3700;0,1573;0,1053;1,0012;1,014
22:39:35:3740;0,1433;0,1142;1,0141;1,026
22:39:35:3800;0,2336;0,1065;1,0136;1,040
22:39:35:3850;0,2817;0,1039;1,0163;1,053
22:39:35:3900;0,3082;0,1142;1,0014;1,047
22:39:35:3950;0,2590;0,1202;1,0162;1,049
22:39:35:4120;0,2615;0,1326;1,0062;1,042
22:39:35:4160;0,1773;0,1546;0,9950;1,018
22:39:35:4200;0,1537;0,1470;1,0281;1,046
22:39:35:4230;0,1381;0,1503;1,0344;1,051
22:39:35:4260;0,0684;0,1404;1,0402;1,049
22:39:35:4290;-0,0483;0,1218;1,0414;1,049
22:39:35:4320;-0,1221;0,0912;1,0306;1,043
22:39:35:4350;-0,1906;0,0816;1,0288;1,051
22:39:35:4400;-0,1814;0,0709;1,0207;1,041
22:39:35:4450;-0,0530;0,0820;1,0445;1,048
22:39:35:4490;0,0777;0,1155;1,0120;1,019
22:39:35:4620;0,0839;0,1245;1,0123;1,020
22:39:35:4690;0,0919;0,1499;1,0578;1,069
22:39:35:4730;0,0725;0,1324;1,0095;1,018
22:39:35:4760;0,0739;0,1352;0,9964;1,006
22:39:35:4780;0,0524;0,1088;1,0182;1,023
22:39:35:4800;0,1078;0,1308;0,9702;0,981
22:39:35:4870;0,0689;0,2049;1,0338;1,054
22:39:35:4920;0,0653;0,1019;0,9997;1,004
22:39:35:4970;0,1213;0,0793;0,9852;0,992
22:39:35:5000;0,1411;0,1233;0,9997;1,013
22:39:35:5170;0,0916;0,1159;1,0301;1,037
22:39:35:5240;0,0864;0,1073;1,0360;1,042
22:39:35:5270;0,1177;0,1143;1,0066;1,016
22:39:35:5290;0,1289;0,1181;1,0270;1,038
22:39:35:5310;0,1041;0,1447;1,0441;1,056
22:39:35:5440;0,1015;0,1247;1,0562;1,065
22:39:35:5600;0,1290;0,1253;1,0415;1,053
22:39:35:5640;0,1644;0,0944;1,0465;1,059
22:39:35:5670;0,1555;0,1445;1,0076;1,025
22:39:35:5700;0,0651;0,1412;0,9869;0,997
22:39:35:5730;0,0313;0,1123;1,0016;1,006
22:39:35:5760;0,0311;0,1309;0,9837;0,991
22:39:35:5780;0,0529;0,1108;0,9798;0,985
22:39:35:5810;0,1006;0,1079;1,0053;1,013
22:39:35:5830;0,1226;0,1180;0,9719;0,983
22:39:35:5850;0,1469;0,1013;0,9830;0,995
22:39:35:5870;0,1908;0,1058;0,9981;1,016
22:39:35:5950;0,1830;0,1153;0,9962;1,014
22:39:35:5990;0,1225;0,1252;1,0025;1,014
22:39:35:6050;0,1191;0,1270;0,9969;1,008
22:39:35:6080;0,1491;0,1188;1,0021;1,016
22:39:35:6110;0,1666;0,1201;1,0204;1,036
22:39:35:6160;0,1585;0,1147;1,0187;1,033
22:39:35:6340;0,1861;0,1092;1,0193;1,037
22:39:35:6380;0,2351;0,0890;1,0520;1,076
22:39:35:6430;0,1279;0,1162;1,0364;1,047
22:39:35:6460;0,1220;0,1191;1,0331;1,043
22:39:35:6480;0,1052;0,1018;1,0167;1,024
22:39:35:6510;0,1074;0,1211;1,0132;1,023
22:39:35:6530;0,1032;0,1090;1,0123;1,020
22:39:35:6560;0,1078;0,1148;1,0033;1,012
22:39:35:6600;0,1122;0,1386;1,0376;1,049
22:39:35:6650;0,0779;0,1177;1,0470;1,053
22:39:35:6830;0,0954;0,1291;1,0057;1,015
22:39:35:6880;0,0970;0,1266;1,0029;1,012
22:39:35:6920;0,1183;0,1225;1,0079;1,018
22:39:35:6960;0,1419;0,1233;1,0098;1,023
22:39:35:6990;0,1491;0,1181;0,9996;1,013
22:39:35:7020;0,1556;0,1155;1,0107;1,025
22:39:35:7070;0,1329;0,1125;1,0217;1,032
22:39:35:7110;0,1246;0,1107;1,0051;1,015
22:39:35:7150;0,1218;0,1075;1,0139;1,023
22:39:35:7170;0,1176;0,1035;1,0164;1,025
22:39:35:7250;0,1155;0,1072;1,0138;1,022
22:39:35:7290;0,1277;0,0899;1,0178;1,026
22:39:35:7350;0,1376;0,0484;1,0087;1,015
22:39:35:7410;0,1561;0,0605;1,0109;1,020
22:39:35:7460;0,1807;0,0848;1,0178;1,032
22:39:35:7480;0,1944;0,1209;1,0096;1,030
22:39:35:7520;0,2153;0,1475;0,9934;1,022
22:39:35:7620;0,2578;0,1617;0,9747;1,015
22:39:35:7670;0,3442;0,1554;0,9814;1,044
22:39:35:7700;0,4281;0,1368;0,9865;1,075
